Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
15140309304,"Jul 17, 2025, 4:19:41 AM",Japan walks,Walk,"",68400,70.00,,,false,,,,,,68400.0,68400.0,70000.0,,1.023,0.0,,,,,0.0,,,,,,,,,4816.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.023,0.0,,,,,,,,,,,,,,,,,,,,,""
15135168816,"Jul 16, 2025, 3:06:16 PM",Choomed by night city,Run,"",5348,11.00,,,false,,,activities/15135168816.gpx,,,5348.0,5030.0,11008.0,6.0,2.188,10.8,15.2,6.6,15.9,6.3,0.0,,,,,,,,,758.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,11020.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.058,0.0,,,,,,,,,2.191,,,,,,,,,,,,""
15035279169,"Jul 7, 2025, 1:07:35 PM",Night Run,Run,"",3252,1.83,,,false,,,activities/15035279169.gpx,,,3252.0,770.0,1831.1,7.35,2.378,5.1,2.3,4.4,10.9,26.8,0.1,,,,,,,,,127.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1851.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.563,0.0,,,,,,,,,2.405,,,,,,,,,,,,""
15020599324,"Jul 6, 2025, 2:21:51 AM",high gear,Run,and then there was one,787,3.00,,,false,,,activities/15020599324.gpx,,,787.0,787.0,3005.5,7.42,3.819,0.0,0.0,107.1,107.3,0.7,0.0,,,,,,,,,207.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3006.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.819,0.0,,,,,,,,,3.82,,,,,,,,,,,,""
15006300817,"Jul 4, 2025, 3:55:55 PM",😶‍🌫️,Run,"",1610,5.00,,,false,,,activities/15006300817.gpx,,,1610.0,1610.0,5000.2,4.0,3.106,5.2,9.9,105.8,111.5,2.5,-0.1,,,,,,,,,344.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,4997.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.106,0.0,,,,,,,,,3.104,,,,,,,,,,,,""
15000552985,"Jul 4, 2025, 2:16:19 AM",29,Run,"",1565,5.30,,,false,,,activities/15000552985.gpx,,,1565.0,1565.0,5306.4,4.52,3.391,3.0,5.6,105.8,111.5,2.2,-0.1,,,,,,,,,365.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,5302.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.391,0.0,,,,,,,,,3.388,,,,,,,,,,,,""
14979275503,"Jul 2, 2025, 12:32:44 AM",Canada Day,Run,"",4810,4.50,,,false,,,activities/14979275503.gpx,,,4810.0,1330.0,4502.2,5.7,3.385,20.0,33.0,96.0,111.5,5.3,-0.3,,,,,,,,,310.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,4504.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.936,27.1,,,,,,,,,3.387,,,,,,,,,,,,media/e8e3cc03-06c8-474e-a3d0-40e1c9293fb4.jpg
14947556837,"Jun 29, 2025, 12:53:12 AM",Run with Bobo and cappy,Run,"",883,2.67,,,false,,,activities/14947556837.gpx,,,883.0,880.0,2677.3,4.98,3.042,4.0,5.5,85.6,91.2,9.2,0.0,,,95.0,86.0,,,,,185.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2689.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.032,0.0,,,,2522.0,,,,,3.056,,,,,,,,,,,,""
14922989825,"Jun 26, 2025, 2:08:03 PM",Duncan road to recovery,Run,"",4448,12.00,,,false,,,activities/14922989825.gpx,,,4448.0,3617.0,12005.9,5.85,3.319,68.7,68.6,90.2,113.3,24.6,0.0,,,95.0,87.0,,,,,831.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,12077.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.699,23.1,,,,11582.0,,,,,3.339,,,,,,,,,,,,""
14916205334,"Jun 25, 2025, 9:49:56 PM",3k,Run,"",869,3.00,,,false,,,,,,869.0,869.0,3006.9,,3.46,,,,,,0.0,,,,,,,,,207.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.46,0.0,,,,,,,,,,,,,,,,,,,,,media/99ac9295-7ebb-406a-894f-a11fd18c0617.jpg
14912175731,"Jun 25, 2025, 2:40:06 PM",Morning Run,Run,Safety key disconnected at the end :(,1530,5.00,,,false,,,,,,1530.0,1530.0,5000.0,,3.268,,,,,,0.0,,,,,,,,,344.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.268,0.0,,,,,,,,,,,,,,,,,,,,,media/b0d5a010-0355-41b9-bdd6-88aa65f504c1.jpg
14764685110,"Jun 11, 2025, 11:14:06 AM",Morning Run,Run,"",1213,4.30,,,false,,,activities/14764685110.gpx,,,1213.0,1213.0,4301.5,5.28,3.546,3.2,5.6,105.8,111.5,2.9,-0.1,,,92.0,84.0,,,,0.0,296.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,4298.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.546,0.0,,,,3412.0,,,,,3.544,,,,,,,,,,,,""
14711785653,"Jun 6, 2025, 8:38:58 AM",Morning Run,Run,"",73,0.22,,,false,,,activities/14711785653.gpx,,,73.0,70.0,222.1,7.336,3.173,4.4,0.0,13.3,18.4,5.6,2.1,,,90.0,85.0,,,,,16.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,237.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.042,0.0,,,,196.0,,,,,3.387,,,,,,,,,,,,""
14683745035,"Jun 3, 2025, 1:46:34 PM",Afternoon Run,Run,"",1347,2.25,,,false,,,activities/14683745035.gpx,,,1347.0,1339.0,2258.5,7.76,1.687,2.3,4.7,66.1,69.7,7.9,0.0,,,94.0,73.0,,,,,157.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2285.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.677,0.0,,,,1172.0,,,,,1.706,,,,,,,,,,,,""
14682967622,"Jun 3, 2025, 1:04:46 PM",Afternoon Run,Run,"",900,1.31,,,false,,,activities/14682967622.gpx,,,900.0,681.0,1317.5,5.66,1.935,6.6,16.1,25.7,39.6,13.7,-0.7,,,110.0,77.0,,,,,91.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1328.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.464,0.0,,,,1682.0,,,,,1.95,,,,,,,,,,,,""
14682511821,"Jun 3, 2025, 12:22:18 PM",Stairs Master,Run,"",933,0.14,,,false,,,activities/14682511821.gpx,,,933.0,448.0,141.3,3.017,0.315,0.0,2.5,60.0,62.7,14.9,-0.6,,,87.0,61.0,,,,,10.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.151,0.0,,,,1010.0,,,,,0.335,,,,,,,,,,,,""
14676687260,"Jun 2, 2025, 7:23:33 PM",Forgot to end activity 💀,Run,"",6878,3.65,,,false,,,activities/14676687260.gpx,,,6878.0,6759.0,3649.3,4.5,0.54,65.7,40.5,32.5,68.2,11.6,0.7,,,105.0,60.0,,,,,265.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3848.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.531,10.0,,,,5050.0,,,,,0.569,,,,,,,,,,,,""
14666820955,"Jun 1, 2025, 8:30:01 PM",Roma D3,Walk,"",21600,16.00,,,false,,,,,,21600.0,21600.0,16000.0,,0.741,0.0,,,,,0.0,,,,,,,,,1101.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.741,0.0,,,,,,,,,,,,,,,,,,,,,""
14658435251,"Jun 1, 2025, 5:47:25 AM",Trevi fountain,Run,"",608,1.71,,,false,,,activities/14658435251.gpx,,,608.0,561.0,1717.1,4.74,3.061,6.6,40.1,33.0,67.9,5.4,-2.0,,,91.0,84.0,,,,,115.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1664.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.824,0.0,,,,1548.0,,,,,2.967,,,,,,,,,,,,""
14654548351,"May 31, 2025, 12:43:37 PM",Afternoon Walk,Walk,"",17969,16.06,,,false,,,activities/14654548351.gpx,,,17969.0,9006.0,16063.2,45.518,1.784,242.1,241.8,5.6,68.9,46.2,0.0,,,90.0,49.0,,,,,1105.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.894,1192.3,,,,11876.0,,,,,,,,,,,,,,,,,""
14633090470,"May 29, 2025, 4:16:36 PM",100km May,Run,Almost forgot,1846,6.00,,,false,,,activities/14633090470.gpx,,,1846.0,1802.0,6002.2,5.0,3.331,3.0,5.6,105.8,111.5,2.7,-0.1,,,,,,,,,413.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,5997.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.251,0.0,,,,,,,,,3.328,,,,,,,,,,,,""
14573322787,"May 23, 2025, 7:40:08 PM",Run home with kunkun,Run,"",1489,3.60,,,false,,,activities/14573322787.gpx,,,1489.0,1201.0,3604.9,7.3,3.002,29.4,18.3,95.5,125.0,7.3,0.3,,,,,,,,,253.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3675.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.421,0.0,,,,,,,,,3.061,,,,,,,,,,,,""
14569752715,"May 23, 2025, 12:18:39 PM",Adams = 🐐,Run,"",1407,5.00,,,false,,,activities/14569752715.gpx,,,1407.0,1407.0,5004.5,6.24,3.557,0.0,4.9,82.4,87.4,1.4,-0.1,,,,,,,,,344.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,5001.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.557,0.0,,,,,,,,,3.555,,,,,,,,,,,,""
14552337511,"May 21, 2025, 4:43:22 PM",ruh roh,Run,"",676,2.32,,,false,,,activities/14552337511.gpx,,,676.0,675.0,2322.1,5.36,3.44,7.2,7.2,98.2,111.5,3.5,-0.5,,,,,,,,,159.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2305.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.435,25.4,,,,,,,,,3.416,,,,,,,,,,,,""
14539918282,"May 20, 2025, 2:22:56 PM",Butter walk,Run,"",1800,4.00,,,false,,,,,,1800.0,1800.0,4000.0,,2.222,,,,,,0.0,,,,,,,,,275.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.222,0.0,,,,,,,,,,,,,,,,,,,,,""
14518823839,"May 18, 2025, 11:57:12 AM",Whyd he actually show up,Run,"",2952,7.11,,,false,,,activities/14518823839.gpx,,,2952.0,2309.0,7112.8,4.36,3.08,0.0,0.0,107.1,107.3,1.1,0.0,,,,,,,,,490.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,7114.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.409,0.0,,,,,,,,,3.081,,,,,,,,,,,,media/d433f50f-efae-4cae-83cb-58f8793ec590.jpg
14508197777,"May 17, 2025, 11:53:30 AM",Might as well have swam an hour,Run,"",4566,13.41,,,false,,,activities/14508197777.gpx,,,4566.0,4551.0,13409.2,6.88,2.946,3.1,4.3,105.8,110.5,3.4,0.0,,,,,,,,,923.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,13411.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.937,0.0,,,,,,,,,2.947,,,,,,,,,,,,""
14488960683,"May 15, 2025, 2:11:58 PM",Classic flakeflake and snakecun,Run,humidity + heat 🫡 (I CANT BREATHE),1210,4.16,,,false,,,activities/14488960683.gpx,,,1210.0,1210.0,4162.3,5.36,3.44,3.1,5.6,105.8,111.5,2.2,0.0,,,,,,,,,286.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,4161.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.44,0.0,,,,,,,,,3.439,,,,,,,,,,,,""
14468889912,"May 13, 2025, 5:00:44 PM",Afternoon Run,Run,"",447,1.55,,,false,,,activities/14468889912.gpx,,,447.0,447.0,1550.8,5.49,3.469,8.1,8.1,102.4,111.5,4.5,0.5,,,,,,,,,108.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1573.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.469,356.5,,,,,,,,,3.52,,,,,,,,,,,,""
14468458338,"May 13, 2025, 4:24:09 PM",Lunch Run,Run,"",619,2.10,,,false,,,activities/14468458338.gpx,,,619.0,619.0,2102.1,4.82,3.396,2.2,2.2,98.1,111.5,3.8,-0.6,,,,,,,,,143.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2081.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.396,364.1,,,,,,,,,3.363,,,,,,,,,,,,""
14468337917,"May 12, 2025, 8:49:35 PM",Butter,Run,"",595,1.13,,,false,,,activities/14468337917.gpx,,,595.0,553.0,1136.0,5.8,2.054,13.6,13.6,110.3,125.0,12.8,-0.1,,,,,,,,,79.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1151.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.909,0.0,,,,,,,,,2.081,,,,,,,,,,,,""
14436903098,"May 10, 2025, 12:52:32 PM",☀️☀️=👎👎,Run,No washroom breaks or pauses this time at least ,8261,21.13,,,false,,,activities/14436903098.gpx,,,8261.0,8261.0,21130.1,4.02,2.558,71.3,72.2,90.2,113.8,10.0,0.0,,,,,,,,,1459.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,21203.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.558,16.7,,,,,,,,,2.567,,,,,,,,,,,,media/a5f926d1-03ef-4e63-adaa-e7fc60b92f44.jpg
14424370706,"May 9, 2025, 11:04:51 AM",Morning Run,Run,"",312,1.20,,,false,,,activities/14424370706.gpx,,,312.0,312.0,1206.6,5.02,3.867,5.7,5.7,109.1,115.1,4.7,0.1,,,,,,,,,84.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1214.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.867,0.0,,,,,,,,,3.894,,,,,,,,,,,,""
14388700654,"May 5, 2025, 8:56:18 PM",Pregym run,Run,"",850,2.80,,,false,,,activities/14388700654.gpx,,,850.0,850.0,2805.3,4.22,3.3,14.0,14.0,92.8,110.7,5.3,-0.6,,,,,,,,,192.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2790.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.3,0.0,,,,,,,,,3.282,,,,,,,,,,,,""
14365992384,"May 3, 2025, 1:03:15 PM",First half marathon with the boys,Run,Sub 2h excluding Duncan's washroom break after 1mile 💀💀,7845,21.11,,,false,,,activities/14365992384.gpx,,,7845.0,7133.0,21112.8,5.6,2.96,68.3,67.7,90.2,113.3,16.2,0.0,,,,,,,,,1459.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,21209.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.691,0.0,,,,,,,,,2.973,,,,,,,,,,,,media/9c18f2e1-d03e-41bb-b852-8a902b0fec11.jpg|media/56538ec5-7837-4638-93a3-4f3ba480f95b.jpg
14349282164,"May 1, 2025, 10:57:03 PM",Evening Run,Run,"",314,1.05,,,false,,,activities/14349282164.gpx,,,314.0,308.0,1049.7,6.45,3.408,14.5,14.5,110.0,125.0,11.8,0.1,,,,,,,,,74.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1072.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.343,0.0,,,,,,,,,3.483,,,,,,,,,,,,""
14349061222,"May 1, 2025, 10:06:44 PM",Butter walk,Run,"",1167,2.34,,,false,,,activities/14349061222.gpx,,,1167.0,840.0,2345.3,5.1,2.792,19.8,19.8,99.5,115.4,25.2,0.0,,,,,,,,,164.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2383.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.01,0.0,,,,,,,,,2.837,,,,,,,,,,,,media/f1dd20b7-a911-45ee-a5a4-ba9e0735ab41.jpg|media/787991cb-6774-44fc-8611-747e6ed1cc1d.jpg
14336323798,"Apr 30, 2025, 7:22:43 PM",April 100km clutch,Run,"",1402,3.70,,,false,,,activities/14336323798.gpx,,,1402.0,1130.0,3704.9,5.7,3.279,21.8,21.8,96.9,112.6,21.3,0.4,,,,,,,,,259.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3762.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.643,27.4,,,,,,,,,3.329,,,,,,,,,,,,""
14318167883,"Apr 29, 2025, 4:09:33 AM",Post 10km cool down,Run,18km day,413,1.20,,,false,,,activities/14318167883.gpx,,,413.0,413.0,1205.3,3.54,2.918,7.9,4.4,105.8,111.5,5.4,0.3,,,,,,,,,84.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1217.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.918,0.0,,,,,,,,,2.948,,,,,,,,,,,,""
14318140228,"Apr 29, 2025, 3:12:47 AM",Messin with my head 🌅,Run,"No traffic lights to mess with my flow 👌 
Study physics exam for tomorrow or sleep ❌
 Run 10km at 12am ✅
PB 2mile, 5km, and 10km. All in one type run",2800,10.00,,,false,,,activities/14318140228.gpx,,,2800.0,2800.0,10001.0,5.1,3.572,3.2,5.6,105.8,111.5,2.3,0.0,,,,,,,,,688.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,9999.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.572,0.0,,,,,,,,,3.571,,,,,,,,,,,,""
14312772435,"Apr 28, 2025, 3:36:39 PM",Pit stop 👨‍🔧,Run,"",1058,1.70,,,false,,,activities/14312772435.gpx,,,1058.0,540.0,1700.8,4.06,3.15,8.1,8.1,105.8,111.5,6.0,0.2,,,,,,,,,118.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1713.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.608,0.0,,,,,,,,,3.173,,,,,,,,,,,,media/133784e4-99a7-4cea-b823-5b2a6c8d1202.jpg
14312468911,"Apr 28, 2025, 2:53:14 PM",😕,Run,"",1566,5.00,,,false,,,activities/14312468911.gpx,,,1566.0,1543.0,5002.0,4.9,3.242,13.2,13.2,97.3,111.5,4.4,-0.1,,,,,,,,,344.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,5005.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.194,111.7,,,,,,,,,3.244,,,,,,,,,,,,""
14285486439,"Apr 25, 2025, 9:14:46 PM",More circles,Run,"can't be . . . that was sweat right 

Shout-out to pink shirt guy to set pacing ",1448,5.00,,,false,,,activities/14285486439.gpx,,,1448.0,1432.0,5002.0,4.4,3.493,4.7,6.5,107.1,111.5,2.9,0.0,,,,,,,,,344.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,5004.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.454,0.0,,,,,,,,,3.494,,,,,,,,,,,,media/f0362800-dfbd-4bc5-a872-00cfb3da0a8a.jpg
14282394664,"Apr 25, 2025, 2:12:26 PM",Circles,Run,"",1421,5.02,,,false,,,activities/14282394664.gpx,,,1421.0,1421.0,5020.0,7.0,3.533,0.0,0.0,82.4,83.4,1.5,0.0,,,,,,,,,346.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,5025.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.533,0.0,,,,,,,,,3.536,,,,,,,,,,,,""
14275826263,"Apr 24, 2025, 7:31:27 PM",Afternoon Run,Run,"",889,2.61,,,false,,,activities/14275826263.gpx,,,889.0,717.0,2611.5,5.62,3.642,12.2,12.2,95.5,109.0,6.9,0.4,,,,,,,,,183.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2655.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.938,0.0,,,,,,,,,3.703,,,,,,,,,,,,""
14272294347,"Apr 24, 2025, 12:23:42 PM",😅,Run,"raw 10k, forgot earbuds at home 😓",3118,10.00,,,false,,,activities/14272294347.gpx,,,3118.0,3118.0,10003.9,4.84,3.208,31.1,31.1,82.7,97.3,9.0,0.0,,,,,,,,,691.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,10039.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.208,22.2,,,,,,,,,3.22,,,,,,,,,,,,""
14266079284,"Apr 23, 2025, 7:26:13 PM",Afternoon Run,Run,"",1049,3.00,,,false,,,activities/14266079284.gpx,,,1049.0,843.0,3004.4,4.88,3.564,21.2,21.2,96.9,111.5,12.9,0.4,,,,,,,,,210.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3053.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.864,28.8,,,,,,,,,3.622,,,,,,,,,,,,""
14255802309,"Apr 22, 2025, 7:19:51 PM",Afternoon Run,Run,"",1078,3.00,,,false,,,activities/14255802309.gpx,,,1078.0,857.0,3000.0,5.54,3.501,21.4,21.4,97.1,111.5,21.3,0.4,,,,,,,,,210.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3055.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.783,26.5,,,,,,,,,3.565,,,,,,,,,,,,""
14252222469,"Apr 22, 2025, 1:41:42 PM",Morning Run,Run,"",1259,4.25,,,false,,,activities/14252222469.gpx,,,1259.0,1259.0,4253.5,4.74,3.378,10.5,10.5,82.7,87.4,4.4,0.0,,,,,,,,,293.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,4261.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.378,0.0,,,,,,,,,3.385,,,,,,,,,,,,""
14236365252,"Apr 20, 2025, 8:32:51 PM","1,805 skips",Crossfit,"",1800,0,,,false,,,,,,1800.0,1800.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,media/6b04423b-8342-4e06-8b6a-0fc3551e8297.jpg
14227011913,"Apr 19, 2025, 8:59:44 PM",Afternoon Run,Run,"",1489,5.10,,,false,,,activities/14227011913.gpx,,,1489.0,1482.0,5104.9,7.34,3.445,14.8,14.8,97.3,113.0,3.3,0.0,,,,,,,,,352.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,5116.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.428,10.0,,,,,,,,,3.453,,,,,,,,,,,,""
14206896567,"Apr 17, 2025, 7:32:57 PM",😷😷,Run,"",1517,3.13,,,false,,,activities/14206896567.gpx,,,1517.0,955.0,3134.7,4.54,3.282,21.5,21.5,96.9,111.5,5.4,0.3,,,,,,,,,219.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3178.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.066,26.3,,,,,,,,,3.328,,,,,,,,,,,,""
14148846716,"Apr 11, 2025, 7:25:39 PM",run home 🏡,Run,"",1048,3.12,,,false,,,activities/14148846716.gpx,,,1048.0,845.0,3126.3,10.24,3.7,21.4,21.4,97.0,111.5,5.2,0.4,,,,,,,,,218.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3166.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.983,26.8,,,,,,,,,3.748,,,,,,,,,,,,""
14147456648,"Apr 11, 2025, 3:25:18 PM",🦦,Run,"",1946,5.00,,,false,,,activities/14147456648.gpx,,,1946.0,1367.0,5008.4,4.88,3.664,15.2,15.2,82.7,91.2,5.5,0.0,,,,,,,,,346.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,5021.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.574,0.0,,,,,,,,,3.673,,,,,,,,,,,,""
14140050993,"Apr 10, 2025, 7:24:21 PM",Run home,Run,"",1017,3.10,,,false,,,activities/14140050993.gpx,,,1017.0,840.0,3107.3,5.637,3.699,21.2,21.2,97.2,111.5,5.4,0.4,,,,,,,,,217.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3152.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.055,25.5,,,,,,,,,3.753,,,,,,,,,,,,""
14137041057,"Apr 7, 2025, 10:08:06 PM",5k pb maybe,Run,"",231711,5.00,,,false,,,activities/14137041057.gpx,,,231711.0,1374.0,5000.9,9.8,3.64,9.8,9.8,82.7,111.5,5.2,-0.5,,,,,,,,,344.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,5003.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.022,0.0,,,,,,,,,3.641,,,,,,,,,,,,""
14110086246,"Apr 7, 2025, 4:00:16 PM",Run home,Run,"",13117,3.34,,,false,,,activities/14110086246.gpx,,,13117.0,883.0,3343.3,7.8,3.786,27.3,27.3,87.6,110.3,4.8,0.4,,,,,,,,,232.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3375.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.255,16.7,,,,,,,,,3.823,,,,,,,,,,,,""
14103152507,"Apr 7, 2025, 3:15:43 AM",Treamill,Run,"",1490,5.00,,,false,,,,,,1490.0,1490.0,5000.0,,3.356,,,,,,0.0,,,,,,,,,344.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.356,0.0,,,,,,,,,,,,,,,,,,,,,media/a6a103ba-2504-414e-b01e-a200ae9ad2a3.jpg
14078625790,"Apr 4, 2025, 1:46:38 PM",Delivery for kunkun (completing side quests),Run,"",5207,8.45,,,false,,,activities/14078625790.gpx,,,5207.0,2530.0,8451.3,7.44,3.34,13.6,13.6,83.1,97.8,16.9,0.0,,,,,,,,,583.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,8474.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.623,67.5,,,,,,,,,3.35,,,,,,,,,,,,""
